Name,Extension,Date accessed,Date modified,Date created,Folder Path,Original PDF File Name,Franchise Legal Name,FDD Year,Subfolder Old Name,Cleaned Legal Name,New Item PDF File Name,New PDF File Name,New Subfolder Name
Red_Effect_International_Franchise_LLC_Red_Effect_Infrared_Fitness_(Unit)_2024_Items1-23.pdf,.pdf,9/2/2024 1:29,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Red_Effect_International_Franchise_LLC_Red_Effect_Infrared_Fitness_(Unit)_2024.pdf,"Red Effect International Franchise, LLC",2024,0,"RED EFFECT INTERNATIONAL FRANCHISE, LLC","RED EFFECT INTERNATIONAL FRANCHISE, LLC_2024_Items1-23.pdf","RED EFFECT INTERNATIONAL FRANCHISE, LLC_2024.pdf","RED EFFECT INTERNATIONAL FRANCHISE, LLC_2024"
Red_Light_Method_Franchising_LLC_Red_Light_Method_2024_Items1-23.pdf,.pdf,9/2/2024 1:32,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Red_Light_Method_Franchising_LLC_Red_Light_Method_2024.pdf,Red Light Method Franchising LLC,2024,0,RED LIGHT METHOD FRANCHISING LLC,RED LIGHT METHOD FRANCHISING LLC_2024_Items1-23.pdf,RED LIGHT METHOD FRANCHISING LLC_2024.pdf,RED LIGHT METHOD FRANCHISING LLC_2024
Red_Mango_FC_LLC_Red_Mango_2024_Items1-23.pdf,.pdf,9/2/2024 1:35,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Red_Mango_FC_LLC_Red_Mango_2024.pdf,"Red Mango FC, LLC",2024,0,"RED MANGO FC, LLC","RED MANGO FC, LLC_2024_Items1-23.pdf","RED MANGO FC, LLC_2024.pdf","RED MANGO FC, LLC_2024"
Red_Roof_Franchising_LLC_Red_Roof_Inn_Red_Roof_Inn_and_Suites_Red_Roof_PLUS+_Red_Roof_PLUS+_and_Suites_2024_Items1-23.pdf,.pdf,9/2/2024 1:38,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Red_Roof_Franchising_LLC_Red_Roof_Inn_Red_Roof_Inn_and_Suites_Red_Roof_PLUS+_Red_Roof_PLUS+_and_Suites_2024.pdf,"Red Roof Franchising, LLC",2024,0,"RED ROOF FRANCHISING, LLC","RED ROOF FRANCHISING, LLC_2024_Items1-23.pdf","RED ROOF FRANCHISING, LLC_2024.pdf","RED ROOF FRANCHISING, LLC_2024"
Red_Wagon_Club_Franchise_LLC_Red_Wagon_Club_2024_Items1-23.pdf,.pdf,9/2/2024 1:41,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Red_Wagon_Club_Franchise_LLC_Red_Wagon_Club_2024.pdf,"Red Wagon Club Franchise, LLC",2024,0,"RED WAGON CLUB FRANCHISE, LLC","RED WAGON CLUB FRANCHISE, LLC_2024_Items1-23.pdf","RED WAGON CLUB FRANCHISE, LLC_2024.pdf","RED WAGON CLUB FRANCHISE, LLC_2024"
Regal_Nails_Salon_&_Spa_LLC_Regal_Nails_Salon_&_Spa_2024_Items1-23.pdf,.pdf,9/2/2024 1:43,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Regal_Nails_Salon_&_Spa_LLC_Regal_Nails_Salon_&_Spa_2024.pdf,"Regal Nails, Salon & Spa, LLC",2024,Regal_2024,"REGAL NAILS, SALON & SPA, LLC","REGAL NAILS, SALON & SPA, LLC_2024_Items1-23.pdf","REGAL NAILS, SALON & SPA, LLC_2024.pdf","REGAL NAILS, SALON & SPA, LLC_2024"
Regent_Subs_Franchise_LLC_Milio's_Sandwiches_2024_Items1-23.pdf,.pdf,9/2/2024 1:47,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Regent_Subs_Franchise_LLC_Milio's_Sandwiches_2024.pdf,Regent Subs Franchise LLC,2024,Regent_2024,REGENT SUBS FRANCHISE LLC,REGENT SUBS FRANCHISE LLC_2024_Items1-23.pdf,REGENT SUBS FRANCHISE LLC_2024.pdf,REGENT SUBS FRANCHISE LLC_2024
RELAX_THE_BACK_CORPORATION_Relax_the_Back®_2024_Items1-23.pdf,.pdf,9/2/2024 1:49,8/29/2024 21:38,8/29/2024 21:38,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RELAX_THE_BACK_CORPORATION_Relax_the_Back®_2024.pdf,RELAX THE BACK CORPORATION,2024,RELAX_2024,RELAX THE BACK CORPORATION,RELAX THE BACK CORPORATION_2024_Items1-23.pdf,RELAX THE BACK CORPORATION_2024.pdf,RELAX THE BACK CORPORATION_2024
Relive_Franchising_LLC_Relive_(Area_Rep)_2024_Items1-23.pdf,.pdf,9/2/2024 1:51,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Relive_Franchising_LLC_Relive_(Area_Rep)_2024.pdf,Relive Franchising LLC,2024,Relive_2024,RELIVE FRANCHISING LLC,RELIVE FRANCHISING LLC_2024_Items1-23.pdf,RELIVE FRANCHISING LLC_2024.pdf,RELIVE FRANCHISING LLC_2024
REMAX_Integrated_Regions_LLC_REMAX_2024_Items1-23.pdf,.pdf,9/2/2024 1:53,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,REMAX_Integrated_Regions_LLC_REMAX_2024.pdf,"RE/MAX Integrated Regions, LLC",2024,REMAX_2024,"REMAX INTEGRATED REGIONS, LLC","REMAX INTEGRATED REGIONS, LLC_2024_Items1-23.pdf","REMAX INTEGRATED REGIONS, LLC_2024.pdf","REMAX INTEGRATED REGIONS, LLC_2024"
Rendlef_Co_d_b_a_Jan-Pro_Franchise_Development_of_Northeast_Wisconsin_NoTradeName_2023_Items1-23.pdf,.pdf,9/2/2024 1:57,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rendlef_Co_d_b_a_Jan-Pro_Franchise_Development_of_Northeast_Wisconsin_NoTradeName_2023.pdf,Rendlef Co d.b.a Jan-Pro Franchise Development of Northeast Wisconsin,2023,Rendlef_2023,RENDLEF CO D.B.A JAN-PRO FRANCHISE DEVELOPMENT OF NORTHEAST WISCONSIN,RENDLEF CO D.B.A JAN-PRO FRANCHISE DEVELOPMENT OF NORTHEAST WISCONSIN_2023_Items1-23.pdf,RENDLEF CO D.B.A JAN-PRO FRANCHISE DEVELOPMENT OF NORTHEAST WISCONSIN_2023.pdf,RENDLEF CO D.B.A JAN-PRO FRANCHISE DEVELOPMENT OF NORTHEAST WISCONSIN_2023
Renew_Medic_Franchising_LLC_Renew_Medic_2024_Items1-23.pdf,.pdf,9/2/2024 2:00,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Renew_Medic_Franchising_LLC_Renew_Medic_2024.pdf,"Renew Medic Franchising, LLC",2024,Renew_2024,"RENEW MEDIC FRANCHISING, LLC","RENEW MEDIC FRANCHISING, LLC_2024_Items1-23.pdf","RENEW MEDIC FRANCHISING, LLC_2024.pdf","RENEW MEDIC FRANCHISING, LLC_2024"
Renovation_Sells_Franchising_LLC_Renovation_Sells_2024_Items1-23.pdf,.pdf,9/2/2024 2:02,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Renovation_Sells_Franchising_LLC_Renovation_Sells_2024.pdf,"Renovation Sells Franchising, LLC",2024,Renovation_2024,"RENOVATION SELLS FRANCHISING, LLC","RENOVATION SELLS FRANCHISING, LLC_2024_Items1-23.pdf","RENOVATION SELLS FRANCHISING, LLC_2024.pdf","RENOVATION SELLS FRANCHISING, LLC_2024"
Resting_Rainbow_Pet_Memorials_and_Cremation_Franchise_LLC_Resting_Rainbow_2024_Items1-23.pdf,.pdf,9/2/2024 2:04,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Resting_Rainbow_Pet_Memorials_and_Cremation_Franchise_LLC_Resting_Rainbow_2024.pdf,"Resting Rainbow Pet Memorials and Cremation Franchise, LLC",2024,Resting_2024,"RESTING RAINBOW PET MEMORIALS AND CREMATION FRANCHISE, LLC","RESTING RAINBOW PET MEMORIALS AND CREMATION FRANCHISE, LLC_2024_Items1-23.pdf","RESTING RAINBOW PET MEMORIALS AND CREMATION FRANCHISE, LLC_2024.pdf","RESTING RAINBOW PET MEMORIALS AND CREMATION FRANCHISE, LLC_2024"
RestoPros_Franchising_LLC_RestoPros_2024_Items1-23.pdf,.pdf,9/2/2024 2:06,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RestoPros_Franchising_LLC_RestoPros_2024.pdf,"RestoPros Franchising, LLC",2024,RestoPros_2024,"RESTOPROS FRANCHISING, LLC","RESTOPROS FRANCHISING, LLC_2024_Items1-23.pdf","RESTOPROS FRANCHISING, LLC_2024.pdf","RESTOPROS FRANCHISING, LLC_2024"
Restoration_1_Franchise_Holding_LLC_Restoration_1_Water_Damage_Experts_2024_Items1-23.pdf,.pdf,9/2/2024 2:09,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Restoration_1_Franchise_Holding_LLC_Restoration_1_Water_Damage_Experts_2024.pdf,"Restoration 1 Franchise Holding, LLC",2024,0,"RESTORATION 1 FRANCHISE HOLDING, LLC","RESTORATION 1 FRANCHISE HOLDING, LLC_2024_Items1-23.pdf","RESTORATION 1 FRANCHISE HOLDING, LLC_2024.pdf","RESTORATION 1 FRANCHISE HOLDING, LLC_2024"
Restoration_Specialties_Franchise_Group_LLC_Prism_Specialties_2024_Items1-23.pdf,.pdf,9/2/2024 2:12,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Restoration_Specialties_Franchise_Group_LLC_Prism_Specialties_2024.pdf,"Restoration Specialties Franchise Group, LLC",2024,0,"RESTORATION SPECIALTIES FRANCHISE GROUP, LLC","RESTORATION SPECIALTIES FRANCHISE GROUP, LLC_2024_Items1-23.pdf","RESTORATION SPECIALTIES FRANCHISE GROUP, LLC_2024.pdf","RESTORATION SPECIALTIES FRANCHISE GROUP, LLC_2024"
Restore_Franchising_LLC_Restore_Hyper_Wellness_2024_Items1-23.pdf,.pdf,9/2/2024 2:15,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Restore_Franchising_LLC_Restore_Hyper_Wellness_2024.pdf,Restore Franchising LLC,2024,Restore_2024,RESTORE FRANCHISING LLC,RESTORE FRANCHISING LLC_2024_Items1-23.pdf,RESTORE FRANCHISING LLC_2024.pdf,RESTORE FRANCHISING LLC_2024
Retrofitness_LLC_Retrofitness_2024_Items1-23.pdf,.pdf,9/2/2024 2:19,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Retrofitness_LLC_Retrofitness_2024.pdf,"Retrofitness, LLC",2024,Retrofitness_2024,"RETROFITNESS, LLC","RETROFITNESS, LLC_2024_Items1-23.pdf","RETROFITNESS, LLC_2024.pdf","RETROFITNESS, LLC_2024"
Right_at_Home_LLC_NoTradeName_2024_Items1-23.pdf,.pdf,9/2/2024 2:22,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Right_at_Home_LLC_NoTradeName_2024.pdf,"Right at Home, LLC",2024,Right_2024,"RIGHT AT HOME, LLC","RIGHT AT HOME, LLC_2024_Items1-23.pdf","RIGHT AT HOME, LLC_2024.pdf","RIGHT AT HOME, LLC_2024"
Ringside_Development_Company_dba_Bio-One_Colorado_Inc_Bio-One_2024_Items1-23.pdf,.pdf,9/2/2024 2:25,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Ringside_Development_Company_dba_Bio-One_Colorado_Inc_Bio-One_2024.pdf,"Ringside Development Company d/b/a Bio-One, Colorado, Inc",2024,Ringside_2024,"RINGSIDE DEVELOPMENT COMPANY DBA BIO-ONE, COLORADO, INC","RINGSIDE DEVELOPMENT COMPANY DBA BIO-ONE, COLORADO, INC_2024_Items1-23.pdf","RINGSIDE DEVELOPMENT COMPANY DBA BIO-ONE, COLORADO, INC_2024.pdf","RINGSIDE DEVELOPMENT COMPANY DBA BIO-ONE, COLORADO, INC_2024"
Ritual_Franchising_Company_LLC_Ritual_Hot_Yoga_2023_Items1-23.pdf,.pdf,9/2/2024 2:27,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Ritual_Franchising_Company_LLC_Ritual_Hot_Yoga_2023.pdf,Ritual Franchising Company LLC,2023,Ritual_2023,RITUAL FRANCHISING COMPANY LLC,RITUAL FRANCHISING COMPANY LLC_2023_Items1-23.pdf,RITUAL FRANCHISING COMPANY LLC_2023.pdf,RITUAL FRANCHISING COMPANY LLC_2023
RobotLAB_Franchising_LLC_RobotLAB_Corp_2024_Items1-23.pdf,.pdf,9/2/2024 2:30,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RobotLAB_Franchising_LLC_RobotLAB_Corp_2024.pdf,"RobotLAB Franchising, LLC",2024,RobotLAB_2024,"ROBOTLAB FRANCHISING, LLC","ROBOTLAB FRANCHISING, LLC_2024_Items1-23.pdf","ROBOTLAB FRANCHISING, LLC_2024.pdf","ROBOTLAB FRANCHISING, LLC_2024"
RockNRoll_Sushi_Holdings_LLC_Rock_N_Roll_Sushi_2024_Items1-23.pdf,.pdf,9/2/2024 2:37,8/29/2024 21:39,8/29/2024 21:39,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RockNRoll_Sushi_Holdings_LLC_Rock_N_Roll_Sushi_2024.pdf,RockNRoll Sushi Holdings LLC,2024,RockNRoll_2024,ROCKNROLL SUSHI HOLDINGS LLC,ROCKNROLL SUSHI HOLDINGS LLC_2024_Items1-23.pdf,ROCKNROLL SUSHI HOLDINGS LLC_2024.pdf,ROCKNROLL SUSHI HOLDINGS LLC_2024
Rocky_Mountain_Chocolate_Factory_Inc_Rocky_Mountain_Chocolate_Factory_2024_Items1-23.pdf,.pdf,9/2/2024 2:39,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rocky_Mountain_Chocolate_Factory_Inc_Rocky_Mountain_Chocolate_Factory_2024.pdf,"Rocky Mountain Chocolate Factory, Inc.",2024,Rocky_2024,"ROCKY MOUNTAIN CHOCOLATE FACTORY, INC.","ROCKY MOUNTAIN CHOCOLATE FACTORY, INC._2024_Items1-23.pdf","ROCKY MOUNTAIN CHOCOLATE FACTORY, INC._2024.pdf","ROCKY MOUNTAIN CHOCOLATE FACTORY, INC._2024"
Rococo_Franchise_Corporation_Rocky_Rococo_Pizza_and_Pasta_2024_Items1-23.pdf,.pdf,9/2/2024 2:42,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rococo_Franchise_Corporation_Rocky_Rococo_Pizza_and_Pasta_2024.pdf,Rococo Franchise Corporation,2024,Rococo_2024,ROCOCO FRANCHISE CORPORATION,ROCOCO FRANCHISE CORPORATION_2024_Items1-23.pdf,ROCOCO FRANCHISE CORPORATION_2024.pdf,ROCOCO FRANCHISE CORPORATION_2024
Rolling_Suds_Franchising_LLC_Rolling_Suds_2024_Items1-23.pdf,.pdf,9/2/2024 2:47,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rolling_Suds_Franchising_LLC_Rolling_Suds_2024.pdf,Rolling Suds Franchising LLC,2024,Rolling_2024,ROLLING SUDS FRANCHISING LLC,ROLLING SUDS FRANCHISING LLC_2024_Items1-23.pdf,ROLLING SUDS FRANCHISING LLC_2024.pdf,ROLLING SUDS FRANCHISING LLC_2024
Roosters_MGC_International_LLC_Roosters_and_Roosters_Men's_Grooming_Center_2024_Items1-23.pdf,.pdf,9/2/2024 2:49,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Roosters_MGC_International_LLC_Roosters_and_Roosters_Men's_Grooming_Center_2024.pdf,"Roosters MGC International, LLC",2024,Roosters_2024,"ROOSTERS MGC INTERNATIONAL, LLC","ROOSTERS MGC INTERNATIONAL, LLC_2024_Items1-23.pdf","ROOSTERS MGC INTERNATIONAL, LLC_2024.pdf","ROOSTERS MGC INTERNATIONAL, LLC_2024"
RooterMan_LLC_Rooter-Man_2024_Items1-23.pdf,.pdf,9/2/2024 2:52,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RooterMan_LLC_Rooter-Man_2024.pdf,"RooterMan, LLC",2024,RooterMan_2024,"ROOTERMAN, LLC","ROOTERMAN, LLC_2024_Items1-23.pdf","ROOTERMAN, LLC_2024.pdf","ROOTERMAN, LLC_2024"
Rosati's_Franchise_&_Development_LLC_Rosati's_Pizza_2024_Items1-23.pdf,.pdf,9/2/2024 2:54,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rosati's_Franchise_&_Development_LLC_Rosati's_Pizza_2024.pdf,"Rosati's Franchise & Development, LLC",2024,0,"ROSATI'S FRANCHISE & DEVELOPMENT, LLC","ROSATI'S FRANCHISE & DEVELOPMENT, LLC_2024_Items1-23.pdf","ROSATI'S FRANCHISE & DEVELOPMENT, LLC_2024.pdf","ROSATI'S FRANCHISE & DEVELOPMENT, LLC_2024"
Rosati's_Franchising_Inc_NoTradeName_2024_Items1-23.pdf,.pdf,9/2/2024 2:56,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rosati's_Franchising_Inc_NoTradeName_2024.pdf,"Rosati's Franchising, Inc.",2024,0,"ROSATI'S FRANCHISING, INC.","ROSATI'S FRANCHISING, INC._2024_Items1-23.pdf","ROSATI'S FRANCHISING, INC._2024.pdf","ROSATI'S FRANCHISING, INC._2024"
Rosati's_Pizza_Enterprises_Inc_Rosati's_Pizza_2024_Items1-23.pdf,.pdf,9/2/2024 2:58,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rosati's_Pizza_Enterprises_Inc_Rosati's_Pizza_2024.pdf,"Rosati's Pizza Enterprises, Inc.",2024,0,"ROSATI'S PIZZA ENTERPRISES, INC.","ROSATI'S PIZZA ENTERPRISES, INC._2024_Items1-23.pdf","ROSATI'S PIZZA ENTERPRISES, INC._2024.pdf","ROSATI'S PIZZA ENTERPRISES, INC._2024"
Roto-Rooter_Corporation_Roto-Rooter_2024_Items1-23.pdf,.pdf,9/2/2024 3:02,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Roto-Rooter_Corporation_Roto-Rooter_2024.pdf,Roto-Rooter Corporation,2024,Roto-Rooter_2024,ROTO-ROOTER CORPORATION,ROTO-ROOTER CORPORATION_2024_Items1-23.pdf,ROTO-ROOTER CORPORATION_2024.pdf,ROTO-ROOTER CORPORATION_2024
Royal_Aloha_Franchise_Company_LLC_Bad_Ass_Coffee_of_Hawaii_2024_Items1-23.pdf,.pdf,9/2/2024 3:10,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Royal_Aloha_Franchise_Company_LLC_Bad_Ass_Coffee_of_Hawaii_2024.pdf,"Royal Aloha Franchise Company, LLC",2024,Royal_2024,"ROYAL ALOHA FRANCHISE COMPANY, LLC","ROYAL ALOHA FRANCHISE COMPANY, LLC_2024_Items1-23.pdf","ROYAL ALOHA FRANCHISE COMPANY, LLC_2024.pdf","ROYAL ALOHA FRANCHISE COMPANY, LLC_2024"
ROYAL_FRANCHISING_INC_JANI_KING_OF_MILWAUKEE_2023_Items1-23.pdf,.pdf,9/2/2024 3:12,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,ROYAL_FRANCHISING_INC_JANI_KING_OF_MILWAUKEE_2023.pdf,ROYAL FRANCHISING INC,2023,ROYAL_2023,ROYAL FRANCHISING INC,ROYAL FRANCHISING INC_2023_Items1-23.pdf,ROYAL FRANCHISING INC_2023.pdf,ROYAL FRANCHISING INC_2023
RPG_Franchising_LLC_Richard's_Painting_2024_Items1-23.pdf,.pdf,9/2/2024 3:15,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RPG_Franchising_LLC_Richard's_Painting_2024.pdf,"RPG Franchising, LLC",2024,RPG_2024,"RPG FRANCHISING, LLC","RPG FRANCHISING, LLC_2024_Items1-23.pdf","RPG FRANCHISING, LLC_2024.pdf","RPG FRANCHISING, LLC_2024"
RPM_Summit_Group_LLC_Rocket_Fizz_2024_Items1-23.pdf,.pdf,9/2/2024 3:17,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,RPM_Summit_Group_LLC_Rocket_Fizz_2024.pdf,"RPM Summit Group, LLC",2024,RPM_2024,"RPM SUMMIT GROUP, LLC","RPM SUMMIT GROUP, LLC_2024_Items1-23.pdf","RPM SUMMIT GROUP, LLC_2024.pdf","RPM SUMMIT GROUP, LLC_2024"
Rubbish_Works_LLC_Rubbish_Works_2024_Items1-23.pdf,.pdf,9/2/2024 3:20,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rubbish_Works_LLC_Rubbish_Works_2024.pdf,"Rubbish Works, LLC",2024,Rubbish_2024,"RUBBISH WORKS, LLC","RUBBISH WORKS, LLC_2024_Items1-23.pdf","RUBBISH WORKS, LLC_2024.pdf","RUBBISH WORKS, LLC_2024"
Rumble_Franchise_SPV_LLC_Rumble_2024_Items1-23.pdf,.pdf,9/2/2024 3:22,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rumble_Franchise_SPV_LLC_Rumble_2024.pdf,"Rumble Franchise SPV, LLC",2024,Rumble_2024,"RUMBLE FRANCHISE SPV, LLC","RUMBLE FRANCHISE SPV, LLC_2024_Items1-23.pdf","RUMBLE FRANCHISE SPV, LLC_2024.pdf","RUMBLE FRANCHISE SPV, LLC_2024"
Rusty_Taco_Franchising_LLC_Rusty_Taco_2024_Items1-23.pdf,.pdf,9/2/2024 3:26,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rusty_Taco_Franchising_LLC_Rusty_Taco_2024.pdf,"Rusty Taco Franchising, LLC",2024,Rusty_2024,"RUSTY TACO FRANCHISING, LLC","RUSTY TACO FRANCHISING, LLC_2024_Items1-23.pdf","RUSTY TACO FRANCHISING, LLC_2024.pdf","RUSTY TACO FRANCHISING, LLC_2024"
Rytech_Franchising_Inc_Rytech_2024_Items1-23.pdf,.pdf,9/2/2024 3:28,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Rytech_Franchising_Inc_Rytech_2024.pdf,"Rytech Franchising, Inc.",2024,Rytech_2024,"RYTECH FRANCHISING, INC.","RYTECH FRANCHISING, INC._2024_Items1-23.pdf","RYTECH FRANCHISING, INC._2024.pdf","RYTECH FRANCHISING, INC._2024"
R_E_JOHNSEN_LLC_Jan-Pro_of_Milwaukee_2024_Items1-23.pdf,.pdf,9/2/2024 3:30,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,R_E_JOHNSEN_LLC_Jan-Pro_of_Milwaukee_2024.pdf,"R.E.JOHNSEN, LLC",2024,R_2024,"R.E.JOHNSEN, LLC","R.E.JOHNSEN, LLC_2024_Items1-23.pdf","R.E.JOHNSEN, LLC_2024.pdf","R.E.JOHNSEN, LLC_2024"
Safeguard_Franchise_Sales_Inc_Safeguard_2024_Items1-23.pdf,.pdf,9/2/2024 3:33,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Safeguard_Franchise_Sales_Inc_Safeguard_2024.pdf,"Safeguard Franchise Sales, Inc.",2024,Safeguard_2024,"SAFEGUARD FRANCHISE SALES, INC.","SAFEGUARD FRANCHISE SALES, INC._2024_Items1-23.pdf","SAFEGUARD FRANCHISE SALES, INC._2024.pdf","SAFEGUARD FRANCHISE SALES, INC._2024"
Safer_Home_Services_International_LLC_SAFER_HOME_SERVICES_2024_Items1-23.pdf,.pdf,9/2/2024 3:35,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,Safer_Home_Services_International_LLC_SAFER_HOME_SERVICES_2024.pdf,"Safer Home Services International, LLC",2024,Safer_2024,"SAFER HOME SERVICES INTERNATIONAL, LLC","SAFER HOME SERVICES INTERNATIONAL, LLC_2024_Items1-23.pdf","SAFER HOME SERVICES INTERNATIONAL, LLC_2024.pdf","SAFER HOME SERVICES INTERNATIONAL, LLC_2024"
SafeSplash_Brands_LLC_SafeSplash_2024_Items1-23.pdf,.pdf,9/2/2024 3:38,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,SafeSplash_Brands_LLC_SafeSplash_2024.pdf,"SafeSplash Brands, LLC",2024,SafeSplash_2024,"SAFESPLASH BRANDS, LLC","SAFESPLASH BRANDS, LLC_2024_Items1-23.pdf","SAFESPLASH BRANDS, LLC_2024.pdf","SAFESPLASH BRANDS, LLC_2024"
SAH_Holdings_LLC_Sushi_Avenue_2024_Items1-23.pdf,.pdf,9/2/2024 3:42,8/29/2024 21:40,8/29/2024 21:40,C:\Users\Miller\OneDrive - franchiseportal.io\WISCONSINFDDs\Items\,SAH_Holdings_LLC_Sushi_Avenue_2024.pdf,"SAH Holdings, LLC",2024,SAH_2024,"SAH HOLDINGS, LLC","SAH HOLDINGS, LLC_2024_Items1-23.pdf","SAH HOLDINGS, LLC_2024.pdf","SAH HOLDINGS, LLC_2024"
